,batch_interrupt_received,best_valid_accuracy,bestsave_valid_accuracy,cbtest_CN_test_2500ex.txt_accuracy,epoch_interrupt_received,epoch_started,epochs_done,iterations_done,log,received_first_batch,resumed_from,test_CN.10k.txt_accuracy,time_initialization,time_read_data_this_batch,time_read_data_this_epoch,time_read_data_total,time_train_this_batch,time_train_this_epoch,time_train_total,train_accuracy,train_cost,training_finish_requested,training_started,valid_accuracy,valid_accuracy_best_so_far,valid_accuracy_best_so_far_patience_epochs,validation_CN.10k.txt_accuracy
25,False,0.6355,0.6355,0.572,False,True,3.0,22000.0,/watson/data/ml/results/cbt-random-search/231/231_-sed_212_-ehd_38_-b_19.out,True,None,0.374058754905,,0.511651754379,,11.810338974,513.872478247,,11519.862031,0.874842105263,0.881007313728,,True,0.62,,1.0,0.362695924765
26,False,0.6355,0.6355,0.564,False,True,3.0,23000.0,/watson/data/ml/results/cbt-random-search/231/231_-sed_212_-ehd_38_-b_19.out,True,None,0.370346802418,,0.488540887833,,12.2988798618,508.48799181,,12028.3500228,0.863210526316,0.935689151287,,True,0.6135,,1.0,0.360606060606
27,False,0.6355,0.6355,0.5592,False,True,3.0,24000.0,/watson/data/ml/results/cbt-random-search/231/231_-sed_212_-ehd_38_-b_19.out,True,None,0.371301304486,,0.496641874313,,12.7955217361,505.273473263,,12533.6234961,0.858263157895,0.96411126852,,True,0.6095,,1.0,0.366353187043
28,False,0.6355,0.6355,0.5664,False,True,3.0,25000.0,/watson/data/ml/results/cbt-random-search/231/231_-sed_212_-ehd_38_-b_19.out,True,None,0.373634531764,,0.503221273422,,13.2987430096,508.420523882,,13042.0440199,0.852105263158,0.996052324772,,True,0.6165,,1.0,0.36499477534
29,False,0.6355,0.6355,0.5644,False,False,4.0,25356.0,/watson/data/ml/results/cbt-random-search/231/231_-sed_212_-ehd_38_-b_19.out,True,None,0.370452858203,,,3.1718814373,13.4721827507,,3236.94264436,13221.6294043,,,True,True,0.616,,0.0,0.361755485893
0,False,0.2985,0.2985,0.2888,False,True,0.0,0.0,/watson/data/ml/results/cbt-random-search/123/123_-sed_53_-ehd_316_-b_60.out,False,None,0.256973167886,51.0261349678,,,,,,,,,,True,0.2985,True,2.0,0.271159874608
1,False,0.4635,0.4635,0.4156,False,True,0.0,1000.0,/watson/data/ml/results/cbt-random-search/123/123_-sed_53_-ehd_316_-b_60.out,True,None,0.34001484781,,3.16123104095,,3.16123104095,1521.58579469,,1521.58579469,0.35305,3.37749123573,,True,0.4635,True,2.0,0.33855799373
2,False,0.5465,0.5465,0.5112,False,True,0.0,2000.0,/watson/data/ml/results/cbt-random-search/123/123_-sed_53_-ehd_316_-b_60.out,True,None,0.377240428465,,3.31898260117,,6.48021364212,1523.94236374,,3045.52815843,0.502116666667,2.66100025177,,True,0.5465,True,2.0,0.37157784744
3,False,0.5485,0.5485,0.5092,False,False,1.0,2008.0,/watson/data/ml/results/cbt-random-search/123/123_-sed_53_-ehd_316_-b_60.out,True,None,0.375331424329,,,6.50093913078,6.50093913078,,3058.02909064,3058.02909064,,,,True,0.5485,True,2.0,0.366666666667
4,False,0.595,0.595,0.5448,False,True,1.0,3000.0,/watson/data/ml/results/cbt-random-search/123/123_-sed_53_-ehd_316_-b_60.out,True,None,0.38805811857,,3.29673218727,,9.77694582939,1524.06362128,,4569.59177971,0.603483333333,2.19804883003,,True,0.595,True,2.0,0.383072100313
5,False,0.6245,0.6245,0.5788,False,True,1.0,4000.0,/watson/data/ml/results/cbt-random-search/123/123_-sed_53_-ehd_316_-b_60.out,True,None,0.406299713649,,3.26053977013,,13.0374855995,1525.96334624,,6095.55512595,0.635533333333,2.06935787201,,True,0.6245,True,2.0,0.391745036573
6,False,0.6245,0.6245,0.5632,False,False,2.0,4016.0,/watson/data/ml/results/cbt-random-search/123/123_-sed_53_-ehd_316_-b_60.out,True,None,0.393466963623,,,6.57728409767,13.0782232285,,3063.27872896,6121.3078196,,,,True,0.604,,1.0,0.380041797283
7,False,0.6245,0.6245,0.5732,False,True,2.0,5000.0,/watson/data/ml/results/cbt-random-search/123/123_-sed_53_-ehd_316_-b_60.out,True,None,0.389330787994,,3.21812272072,,16.2556083202,1521.84313846,,7617.39826441,0.717783333333,1.68316090107,,True,0.6245,,1.0,0.379414838036
8,False,0.65,0.65,0.5944,False,True,2.0,6000.0,/watson/data/ml/results/cbt-random-search/123/123_-sed_53_-ehd_316_-b_60.out,True,None,0.393254852052,,3.30451345444,,19.5601217747,1525.47541547,,9142.87367988,0.71495,1.68832492828,,True,0.65,True,2.0,0.390282131661
9,False,0.65,0.65,0.6004,False,False,3.0,6024.0,/watson/data/ml/results/cbt-random-search/123/123_-sed_53_-ehd_316_-b_60.out,True,None,0.405027044225,,,6.5591211319,19.6373443604,,3059.5471952,9180.8550148,,,,True,0.6485,,1.0,0.399059561129
